,index,count,timeStamp,activity,time,perc
1802,3,738.0,301,Housework,1970-01-01 06:01:00,10.92
1803,11,536.0,301,Travel and Other,1970-01-01 06:01:00,7.93
1804,4,176.0,301,Child Care,1970-01-01 06:01:00,2.6
1805,5,89.0,301,Adult Care,1970-01-01 06:01:00,1.32
1806,6,3233.0,302,Work and Education,1970-01-01 06:02:00,47.84
1807,10,1988.0,302,Leisure,1970-01-01 06:02:00,29.42
1808,3,739.0,302,Housework,1970-01-01 06:02:00,10.94
1809,11,534.0,302,Travel and Other,1970-01-01 06:02:00,7.9
1810,4,174.0,302,Child Care,1970-01-01 06:02:00,2.57
1811,5,90.0,302,Adult Care,1970-01-01 06:02:00,1.33
1812,6,3236.0,303,Work and Education,1970-01-01 06:03:00,47.88
1813,10,1994.0,303,Leisure,1970-01-01 06:03:00,29.51
1814,3,736.0,303,Housework,1970-01-01 06:03:00,10.89
1815,11,530.0,303,Travel and Other,1970-01-01 06:03:00,7.84
1816,4,173.0,303,Child Care,1970-01-01 06:03:00,2.56
1817,5,89.0,303,Adult Care,1970-01-01 06:03:00,1.32
1818,6,3238.0,304,Work and Education,1970-01-01 06:04:00,47.91
1819,10,1993.0,304,Leisure,1970-01-01 06:04:00,29.49
1820,3,738.0,304,Housework,1970-01-01 06:04:00,10.92
1821,11,527.0,304,Travel and Other,1970-01-01 06:04:00,7.8
1822,4,170.0,304,Child Care,1970-01-01 06:04:00,2.52
1823,5,92.0,304,Adult Care,1970-01-01 06:04:00,1.36
1824,6,3242.0,305,Work and Education,1970-01-01 06:05:00,47.97
1825,10,1998.0,305,Leisure,1970-01-01 06:05:00,29.56
1826,3,736.0,305,Housework,1970-01-01 06:05:00,10.89
1827,11,521.0,305,Travel and Other,1970-01-01 06:05:00,7.71
1828,4,170.0,305,Child Care,1970-01-01 06:05:00,2.52
1829,5,91.0,305,Adult Care,1970-01-01 06:05:00,1.35
1830,6,3257.0,306,Work and Education,1970-01-01 06:06:00,48.19
1831,10,2002.0,306,Leisure,1970-01-01 06:06:00,29.62
1832,3,733.0,306,Housework,1970-01-01 06:06:00,10.85
1833,11,499.0,306,Travel and Other,1970-01-01 06:06:00,7.38
1834,4,172.0,306,Child Care,1970-01-01 06:06:00,2.55
1835,5,95.0,306,Adult Care,1970-01-01 06:06:00,1.41
1836,6,3258.0,307,Work and Education,1970-01-01 06:07:00,48.21
1837,10,1999.0,307,Leisure,1970-01-01 06:07:00,29.58
1838,3,735.0,307,Housework,1970-01-01 06:07:00,10.88
1839,11,502.0,307,Travel and Other,1970-01-01 06:07:00,7.43
1840,4,170.0,307,Child Care,1970-01-01 06:07:00,2.52
1841,5,94.0,307,Adult Care,1970-01-01 06:07:00,1.39
1842,6,3262.0,308,Work and Education,1970-01-01 06:08:00,48.27
1843,10,1999.0,308,Leisure,1970-01-01 06:08:00,29.58
1844,3,738.0,308,Housework,1970-01-01 06:08:00,10.92
1845,11,496.0,308,Travel and Other,1970-01-01 06:08:00,7.34
1846,4,169.0,308,Child Care,1970-01-01 06:08:00,2.5
1847,5,94.0,308,Adult Care,1970-01-01 06:08:00,1.39
1848,6,3259.0,309,Work and Education,1970-01-01 06:09:00,48.22
1849,10,2004.0,309,Leisure,1970-01-01 06:09:00,29.65
1850,3,734.0,309,Housework,1970-01-01 06:09:00,10.86
1851,11,496.0,309,Travel and Other,1970-01-01 06:09:00,7.34
1852,4,169.0,309,Child Care,1970-01-01 06:09:00,2.5
1853,5,96.0,309,Adult Care,1970-01-01 06:09:00,1.42
1854,6,3261.0,310,Work and Education,1970-01-01 06:10:00,48.25
1855,10,2004.0,310,Leisure,1970-01-01 06:10:00,29.65
1856,3,733.0,310,Housework,1970-01-01 06:10:00,10.85
1857,11,497.0,310,Travel and Other,1970-01-01 06:10:00,7.35
1858,4,168.0,310,Child Care,1970-01-01 06:10:00,2.49
1859,5,95.0,310,Adult Care,1970-01-01 06:10:00,1.41
1860,6,3291.0,311,Work and Education,1970-01-01 06:11:00,48.7
1861,10,1985.0,311,Leisure,1970-01-01 06:11:00,29.37
1862,3,732.0,311,Housework,1970-01-01 06:11:00,10.83
1863,11,488.0,311,Travel and Other,1970-01-01 06:11:00,7.22
1864,4,164.0,311,Child Care,1970-01-01 06:11:00,2.43
1865,5,98.0,311,Adult Care,1970-01-01 06:11:00,1.45
1866,6,3295.0,312,Work and Education,1970-01-01 06:12:00,48.76
1867,10,1982.0,312,Leisure,1970-01-01 06:12:00,29.33
1868,3,737.0,312,Housework,1970-01-01 06:12:00,10.91
1869,11,484.0,312,Travel and Other,1970-01-01 06:12:00,7.16
1870,4,164.0,312,Child Care,1970-01-01 06:12:00,2.43
1871,5,96.0,312,Adult Care,1970-01-01 06:12:00,1.42
1872,6,3295.0,313,Work and Education,1970-01-01 06:13:00,48.76
1873,10,1992.0,313,Leisure,1970-01-01 06:13:00,29.48
1874,3,737.0,313,Housework,1970-01-01 06:13:00,10.91
1875,11,478.0,313,Travel and Other,1970-01-01 06:13:00,7.07
1876,4,162.0,313,Child Care,1970-01-01 06:13:00,2.4
1877,5,94.0,313,Adult Care,1970-01-01 06:13:00,1.39
1878,6,3297.0,314,Work and Education,1970-01-01 06:14:00,48.79
1879,10,1996.0,314,Leisure,1970-01-01 06:14:00,29.54
1880,3,737.0,314,Housework,1970-01-01 06:14:00,10.91
1881,11,471.0,314,Travel and Other,1970-01-01 06:14:00,6.97
1882,4,162.0,314,Child Care,1970-01-01 06:14:00,2.4
1883,5,95.0,314,Adult Care,1970-01-01 06:14:00,1.41
1884,6,3300.0,315,Work and Education,1970-01-01 06:15:00,48.83
1885,10,1991.0,315,Leisure,1970-01-01 06:15:00,29.46
1886,3,736.0,315,Housework,1970-01-01 06:15:00,10.89
1887,11,475.0,315,Travel and Other,1970-01-01 06:15:00,7.03
1888,4,162.0,315,Child Care,1970-01-01 06:15:00,2.4
1889,5,94.0,315,Adult Care,1970-01-01 06:15:00,1.39
1890,6,3378.0,316,Work and Education,1970-01-01 06:16:00,49.99
1891,10,1947.0,316,Leisure,1970-01-01 06:16:00,28.81
1892,3,726.0,316,Housework,1970-01-01 06:16:00,10.74
1893,11,454.0,316,Travel and Other,1970-01-01 06:16:00,6.72
1894,4,160.0,316,Child Care,1970-01-01 06:16:00,2.37
1895,5,93.0,316,Adult Care,1970-01-01 06:16:00,1.38
1896,6,3381.0,317,Work and Education,1970-01-01 06:17:00,50.03
1897,10,1951.0,317,Leisure,1970-01-01 06:17:00,28.87
1898,3,724.0,317,Housework,1970-01-01 06:17:00,10.71
1899,11,450.0,317,Travel and Other,1970-01-01 06:17:00,6.66
1900,4,159.0,317,Child Care,1970-01-01 06:17:00,2.35
1901,5,93.0,317,Adult Care,1970-01-01 06:17:00,1.38
1902,6,3383.0,318,Work and Education,1970-01-01 06:18:00,50.06
1903,10,1948.0,318,Leisure,1970-01-01 06:18:00,28.83
1904,3,724.0,318,Housework,1970-01-01 06:18:00,10.71
1905,11,451.0,318,Travel and Other,1970-01-01 06:18:00,6.67
1906,4,161.0,318,Child Care,1970-01-01 06:18:00,2.38
1907,5,91.0,318,Adult Care,1970-01-01 06:18:00,1.35
1908,6,3384.0,319,Work and Education,1970-01-01 06:19:00,50.07
1909,10,1946.0,319,Leisure,1970-01-01 06:19:00,28.8
1910,3,728.0,319,Housework,1970-01-01 06:19:00,10.77
1911,11,449.0,319,Travel and Other,1970-01-01 06:19:00,6.64
1912,4,160.0,319,Child Care,1970-01-01 06:19:00,2.37
1913,5,91.0,319,Adult Care,1970-01-01 06:19:00,1.35
1914,6,3385.0,320,Work and Education,1970-01-01 06:20:00,50.09
1915,10,1945.0,320,Leisure,1970-01-01 06:20:00,28.78
1916,3,731.0,320,Housework,1970-01-01 06:20:00,10.82
1917,11,444.0,320,Travel and Other,1970-01-01 06:20:00,6.57
1918,4,161.0,320,Child Care,1970-01-01 06:20:00,2.38
1919,5,92.0,320,Adult Care,1970-01-01 06:20:00,1.36
1920,6,3424.0,321,Work and Education,1970-01-01 06:21:00,50.67
1921,10,1940.0,321,Leisure,1970-01-01 06:21:00,28.71
1922,3,720.0,321,Housework,1970-01-01 06:21:00,10.65
1923,11,416.0,321,Travel and Other,1970-01-01 06:21:00,6.16
1924,4,158.0,321,Child Care,1970-01-01 06:21:00,2.34
1925,5,100.0,321,Adult Care,1970-01-01 06:21:00,1.48
1926,6,3425.0,322,Work and Education,1970-01-01 06:22:00,50.68
1927,10,1936.0,322,Leisure,1970-01-01 06:22:00,28.65
1928,3,719.0,322,Housework,1970-01-01 06:22:00,10.64
1929,11,420.0,322,Travel and Other,1970-01-01 06:22:00,6.21
1930,4,158.0,322,Child Care,1970-01-01 06:22:00,2.34
1931,5,100.0,322,Adult Care,1970-01-01 06:22:00,1.48
1932,6,3426.0,323,Work and Education,1970-01-01 06:23:00,50.7
1933,10,1943.0,323,Leisure,1970-01-01 06:23:00,28.75
1934,3,714.0,323,Housework,1970-01-01 06:23:00,10.57
1935,11,419.0,323,Travel and Other,1970-01-01 06:23:00,6.2
1936,4,156.0,323,Child Care,1970-01-01 06:23:00,2.31
1937,5,100.0,323,Adult Care,1970-01-01 06:23:00,1.48
1938,6,3427.0,324,Work and Education,1970-01-01 06:24:00,50.71
1939,10,1941.0,324,Leisure,1970-01-01 06:24:00,28.72
1940,3,715.0,324,Housework,1970-01-01 06:24:00,10.58
1941,11,416.0,324,Travel and Other,1970-01-01 06:24:00,6.16
1942,4,158.0,324,Child Care,1970-01-01 06:24:00,2.34
1943,5,101.0,324,Adult Care,1970-01-01 06:24:00,1.49
1944,6,3427.0,325,Work and Education,1970-01-01 06:25:00,50.71
1945,10,1948.0,325,Leisure,1970-01-01 06:25:00,28.83
1946,3,716.0,325,Housework,1970-01-01 06:25:00,10.59
1947,11,410.0,325,Travel and Other,1970-01-01 06:25:00,6.07
1948,4,158.0,325,Child Care,1970-01-01 06:25:00,2.34
1949,5,99.0,325,Adult Care,1970-01-01 06:25:00,1.46
1950,6,3449.0,326,Work and Education,1970-01-01 06:26:00,51.04
1951,10,1945.0,326,Leisure,1970-01-01 06:26:00,28.78
1952,3,716.0,326,Housework,1970-01-01 06:26:00,10.59
1953,11,393.0,326,Travel and Other,1970-01-01 06:26:00,5.82
1954,4,158.0,326,Child Care,1970-01-01 06:26:00,2.34
1955,5,97.0,326,Adult Care,1970-01-01 06:26:00,1.44
1956,6,3450.0,327,Work and Education,1970-01-01 06:27:00,51.05
1957,10,1947.0,327,Leisure,1970-01-01 06:27:00,28.81
1958,3,712.0,327,Housework,1970-01-01 06:27:00,10.54
1959,11,391.0,327,Travel and Other,1970-01-01 06:27:00,5.79
1960,4,158.0,327,Child Care,1970-01-01 06:27:00,2.34
1961,5,100.0,327,Adult Care,1970-01-01 06:27:00,1.48
1962,6,3453.0,328,Work and Education,1970-01-01 06:28:00,51.09
1963,10,1944.0,328,Leisure,1970-01-01 06:28:00,28.77
1964,3,716.0,328,Housework,1970-01-01 06:28:00,10.59
1965,11,387.0,328,Travel and Other,1970-01-01 06:28:00,5.73
1966,4,159.0,328,Child Care,1970-01-01 06:28:00,2.35
1967,5,99.0,328,Adult Care,1970-01-01 06:28:00,1.46
1968,6,3456.0,329,Work and Education,1970-01-01 06:29:00,51.14
1969,10,1948.0,329,Leisure,1970-01-01 06:29:00,28.83
1970,3,714.0,329,Housework,1970-01-01 06:29:00,10.57
1971,11,383.0,329,Travel and Other,1970-01-01 06:29:00,5.67
1972,4,159.0,329,Child Care,1970-01-01 06:29:00,2.35
1973,5,98.0,329,Adult Care,1970-01-01 06:29:00,1.45
1974,6,3457.0,330,Work and Education,1970-01-01 06:30:00,51.15
1975,10,1950.0,330,Leisure,1970-01-01 06:30:00,28.85
1976,3,712.0,330,Housework,1970-01-01 06:30:00,10.54
1977,11,381.0,330,Travel and Other,1970-01-01 06:30:00,5.64
1978,4,158.0,330,Child Care,1970-01-01 06:30:00,2.34
1979,5,100.0,330,Adult Care,1970-01-01 06:30:00,1.48
1980,6,3419.0,331,Work and Education,1970-01-01 06:31:00,50.59
1981,10,1897.0,331,Leisure,1970-01-01 06:31:00,28.07
1982,3,753.0,331,Housework,1970-01-01 06:31:00,11.14
1983,11,441.0,331,Travel and Other,1970-01-01 06:31:00,6.53
1984,4,156.0,331,Child Care,1970-01-01 06:31:00,2.31
1985,5,92.0,331,Adult Care,1970-01-01 06:31:00,1.36
1986,6,3421.0,332,Work and Education,1970-01-01 06:32:00,50.62
1987,10,1898.0,332,Leisure,1970-01-01 06:32:00,28.09
1988,3,756.0,332,Housework,1970-01-01 06:32:00,11.19
1989,11,435.0,332,Travel and Other,1970-01-01 06:32:00,6.44
1990,4,155.0,332,Child Care,1970-01-01 06:32:00,2.29
1991,5,93.0,332,Adult Care,1970-01-01 06:32:00,1.38
1992,6,3420.0,333,Work and Education,1970-01-01 06:33:00,50.61
1993,10,1906.0,333,Leisure,1970-01-01 06:33:00,28.2
1994,3,749.0,333,Housework,1970-01-01 06:33:00,11.08
1995,11,431.0,333,Travel and Other,1970-01-01 06:33:00,6.38
1996,4,157.0,333,Child Care,1970-01-01 06:33:00,2.32
1997,5,95.0,333,Adult Care,1970-01-01 06:33:00,1.41
1998,6,3422.0,334,Work and Education,1970-01-01 06:34:00,50.64
1999,10,1907.0,334,Leisure,1970-01-01 06:34:00,28.22
2000,3,751.0,334,Housework,1970-01-01 06:34:00,11.11
2001,11,427.0,334,Travel and Other,1970-01-01 06:34:00,6.32
2002,4,155.0,334,Child Care,1970-01-01 06:34:00,2.29
2003,5,96.0,334,Adult Care,1970-01-01 06:34:00,1.42
2004,6,3422.0,335,Work and Education,1970-01-01 06:35:00,50.64
2005,10,1903.0,335,Leisure,1970-01-01 06:35:00,28.16
2006,3,755.0,335,Housework,1970-01-01 06:35:00,11.17
2007,11,426.0,335,Travel and Other,1970-01-01 06:35:00,6.3
2008,4,154.0,335,Child Care,1970-01-01 06:35:00,2.28
2009,5,98.0,335,Adult Care,1970-01-01 06:35:00,1.45
2010,6,3431.0,336,Work and Education,1970-01-01 06:36:00,50.77
2011,10,1890.0,336,Leisure,1970-01-01 06:36:00,27.97
2012,3,761.0,336,Housework,1970-01-01 06:36:00,11.26
2013,11,420.0,336,Travel and Other,1970-01-01 06:36:00,6.21
2014,4,156.0,336,Child Care,1970-01-01 06:36:00,2.31
2015,5,100.0,336,Adult Care,1970-01-01 06:36:00,1.48
2016,6,3435.0,337,Work and Education,1970-01-01 06:37:00,50.83
2017,10,1890.0,337,Leisure,1970-01-01 06:37:00,27.97
2018,3,760.0,337,Housework,1970-01-01 06:37:00,11.25
2019,11,419.0,337,Travel and Other,1970-01-01 06:37:00,6.2
2020,4,157.0,337,Child Care,1970-01-01 06:37:00,2.32
2021,5,97.0,337,Adult Care,1970-01-01 06:37:00,1.44
2022,6,3439.0,338,Work and Education,1970-01-01 06:38:00,50.89
2023,10,1887.0,338,Leisure,1970-01-01 06:38:00,27.92
2024,3,763.0,338,Housework,1970-01-01 06:38:00,11.29
2025,11,416.0,338,Travel and Other,1970-01-01 06:38:00,6.16
2026,4,155.0,338,Child Care,1970-01-01 06:38:00,2.29
2027,5,98.0,338,Adult Care,1970-01-01 06:38:00,1.45
2028,6,3440.0,339,Work and Education,1970-01-01 06:39:00,50.9
2029,10,1888.0,339,Leisure,1970-01-01 06:39:00,27.94
2030,3,762.0,339,Housework,1970-01-01 06:39:00,11.28
2031,11,418.0,339,Travel and Other,1970-01-01 06:39:00,6.19
2032,4,153.0,339,Child Care,1970-01-01 06:39:00,2.26
2033,5,97.0,339,Adult Care,1970-01-01 06:39:00,1.44
2034,6,3442.0,340,Work and Education,1970-01-01 06:40:00,50.93
2035,10,1889.0,340,Leisure,1970-01-01 06:40:00,27.95
2036,3,763.0,340,Housework,1970-01-01 06:40:00,11.29
2037,11,415.0,340,Travel and Other,1970-01-01 06:40:00,6.14
2038,4,152.0,340,Child Care,1970-01-01 06:40:00,2.25
2039,5,97.0,340,Adult Care,1970-01-01 06:40:00,1.44
2040,6,3466.0,341,Work and Education,1970-01-01 06:41:00,51.29
2041,10,1883.0,341,Leisure,1970-01-01 06:41:00,27.86
2042,3,764.0,341,Housework,1970-01-01 06:41:00,11.31
2043,11,392.0,341,Travel and Other,1970-01-01 06:41:00,5.8
2044,4,153.0,341,Child Care,1970-01-01 06:41:00,2.26
2045,5,100.0,341,Adult Care,1970-01-01 06:41:00,1.48
2046,6,3467.0,342,Work and Education,1970-01-01 06:42:00,51.3
2047,10,1885.0,342,Leisure,1970-01-01 06:42:00,27.89
2048,3,762.0,342,Housework,1970-01-01 06:42:00,11.28
2049,11,393.0,342,Travel and Other,1970-01-01 06:42:00,5.82
2050,4,152.0,342,Child Care,1970-01-01 06:42:00,2.25
2051,5,99.0,342,Adult Care,1970-01-01 06:42:00,1.46
2052,6,3471.0,343,Work and Education,1970-01-01 06:43:00,51.36
2053,10,1885.0,343,Leisure,1970-01-01 06:43:00,27.89
2054,3,761.0,343,Housework,1970-01-01 06:43:00,11.26
2055,11,390.0,343,Travel and Other,1970-01-01 06:43:00,5.77
2056,4,152.0,343,Child Care,1970-01-01 06:43:00,2.25
2057,5,99.0,343,Adult Care,1970-01-01 06:43:00,1.46
2058,6,3473.0,344,Work and Education,1970-01-01 06:44:00,51.39
2059,10,1884.0,344,Leisure,1970-01-01 06:44:00,27.88
2060,3,761.0,344,Housework,1970-01-01 06:44:00,11.26
2061,11,389.0,344,Travel and Other,1970-01-01 06:44:00,5.76
2062,4,151.0,344,Child Care,1970-01-01 06:44:00,2.23
2063,5,100.0,344,Adult Care,1970-01-01 06:44:00,1.48
2064,6,3473.0,345,Work and Education,1970-01-01 06:45:00,51.39
2065,10,1882.0,345,Leisure,1970-01-01 06:45:00,27.85
2066,3,761.0,345,Housework,1970-01-01 06:45:00,11.26
2067,11,391.0,345,Travel and Other,1970-01-01 06:45:00,5.79
2068,4,151.0,345,Child Care,1970-01-01 06:45:00,2.23
2069,5,100.0,345,Adult Care,1970-01-01 06:45:00,1.48
2070,6,3515.0,346,Work and Education,1970-01-01 06:46:00,52.01
2071,10,1842.0,346,Leisure,1970-01-01 06:46:00,27.26
2072,3,750.0,346,Housework,1970-01-01 06:46:00,11.1
2073,11,399.0,346,Travel and Other,1970-01-01 06:46:00,5.9
2074,4,147.0,346,Child Care,1970-01-01 06:46:00,2.18
2075,5,105.0,346,Adult Care,1970-01-01 06:46:00,1.55
2076,6,3517.0,347,Work and Education,1970-01-01 06:47:00,52.04
2077,10,1845.0,347,Leisure,1970-01-01 06:47:00,27.3
2078,3,752.0,347,Housework,1970-01-01 06:47:00,11.13
2079,11,393.0,347,Travel and Other,1970-01-01 06:47:00,5.82
2080,4,147.0,347,Child Care,1970-01-01 06:47:00,2.18
2081,5,104.0,347,Adult Care,1970-01-01 06:47:00,1.54
2082,6,3518.0,348,Work and Education,1970-01-01 06:48:00,52.06
2083,10,1847.0,348,Leisure,1970-01-01 06:48:00,27.33
2084,3,754.0,348,Housework,1970-01-01 06:48:00,11.16
2085,11,390.0,348,Travel and Other,1970-01-01 06:48:00,5.77
2086,4,146.0,348,Child Care,1970-01-01 06:48:00,2.16
2087,5,103.0,348,Adult Care,1970-01-01 06:48:00,1.52
2088,6,3519.0,349,Work and Education,1970-01-01 06:49:00,52.07
2089,10,1843.0,349,Leisure,1970-01-01 06:49:00,27.27
2090,3,756.0,349,Housework,1970-01-01 06:49:00,11.19
2091,11,389.0,349,Travel and Other,1970-01-01 06:49:00,5.76
2092,4,148.0,349,Child Care,1970-01-01 06:49:00,2.19
2093,5,103.0,349,Adult Care,1970-01-01 06:49:00,1.52
2094,6,3519.0,350,Work and Education,1970-01-01 06:50:00,52.07
2095,10,1839.0,350,Leisure,1970-01-01 06:50:00,27.21
2096,3,755.0,350,Housework,1970-01-01 06:50:00,11.17
2097,11,392.0,350,Travel and Other,1970-01-01 06:50:00,5.8
2098,4,149.0,350,Child Care,1970-01-01 06:50:00,2.2
2099,5,104.0,350,Adult Care,1970-01-01 06:50:00,1.54
2100,6,3539.0,351,Work and Education,1970-01-01 06:51:00,52.37
2101,10,1827.0,351,Leisure,1970-01-01 06:51:00,27.03
2102,3,756.0,351,Housework,1970-01-01 06:51:00,11.19
2103,11,382.0,351,Travel and Other,1970-01-01 06:51:00,5.65
2104,4,147.0,351,Child Care,1970-01-01 06:51:00,2.18
2105,5,107.0,351,Adult Care,1970-01-01 06:51:00,1.58
2106,6,3540.0,352,Work and Education,1970-01-01 06:52:00,52.38
2107,10,1830.0,352,Leisure,1970-01-01 06:52:00,27.08
2108,3,758.0,352,Housework,1970-01-01 06:52:00,11.22
2109,11,378.0,352,Travel and Other,1970-01-01 06:52:00,5.59
2110,4,146.0,352,Child Care,1970-01-01 06:52:00,2.16
2111,5,106.0,352,Adult Care,1970-01-01 06:52:00,1.57
2112,6,3541.0,353,Work and Education,1970-01-01 06:53:00,52.4
2113,10,1825.0,353,Leisure,1970-01-01 06:53:00,27.01
2114,3,759.0,353,Housework,1970-01-01 06:53:00,11.23
2115,11,382.0,353,Travel and Other,1970-01-01 06:53:00,5.65
2116,4,147.0,353,Child Care,1970-01-01 06:53:00,2.18
2117,5,104.0,353,Adult Care,1970-01-01 06:53:00,1.54
2118,6,3541.0,354,Work and Education,1970-01-01 06:54:00,52.4
2119,10,1825.0,354,Leisure,1970-01-01 06:54:00,27.01
2120,3,759.0,354,Housework,1970-01-01 06:54:00,11.23
2121,11,381.0,354,Travel and Other,1970-01-01 06:54:00,5.64
2122,4,148.0,354,Child Care,1970-01-01 06:54:00,2.19
2123,5,104.0,354,Adult Care,1970-01-01 06:54:00,1.54
2124,6,3543.0,355,Work and Education,1970-01-01 06:55:00,52.43
2125,10,1827.0,355,Leisure,1970-01-01 06:55:00,27.03
2126,3,756.0,355,Housework,1970-01-01 06:55:00,11.19
2127,11,381.0,355,Travel and Other,1970-01-01 06:55:00,5.64
2128,4,148.0,355,Child Care,1970-01-01 06:55:00,2.19
2129,5,103.0,355,Adult Care,1970-01-01 06:55:00,1.52
2130,6,3553.0,356,Work and Education,1970-01-01 06:56:00,52.57
2131,10,1847.0,356,Leisure,1970-01-01 06:56:00,27.33
2132,3,741.0,356,Housework,1970-01-01 06:56:00,10.96
2133,11,365.0,356,Travel and Other,1970-01-01 06:56:00,5.4
2134,4,150.0,356,Child Care,1970-01-01 06:56:00,2.22
2135,5,102.0,356,Adult Care,1970-01-01 06:56:00,1.51
2136,6,3554.0,357,Work and Education,1970-01-01 06:57:00,52.59
2137,10,1845.0,357,Leisure,1970-01-01 06:57:00,27.3
2138,3,738.0,357,Housework,1970-01-01 06:57:00,10.92
2139,11,369.0,357,Travel and Other,1970-01-01 06:57:00,5.46
2140,4,151.0,357,Child Care,1970-01-01 06:57:00,2.23
2141,5,101.0,357,Adult Care,1970-01-01 06:57:00,1.49
2142,6,3558.0,358,Work and Education,1970-01-01 06:58:00,52.65
2143,10,1839.0,358,Leisure,1970-01-01 06:58:00,27.21
2144,3,736.0,358,Housework,1970-01-01 06:58:00,10.89
2145,11,369.0,358,Travel and Other,1970-01-01 06:58:00,5.46
2146,4,153.0,358,Child Care,1970-01-01 06:58:00,2.26
2147,5,103.0,358,Adult Care,1970-01-01 06:58:00,1.52
2148,6,3561.0,359,Work and Education,1970-01-01 06:59:00,52.69
2149,10,1843.0,359,Leisure,1970-01-01 06:59:00,27.27
2150,3,733.0,359,Housework,1970-01-01 06:59:00,10.85
2151,11,366.0,359,Travel and Other,1970-01-01 06:59:00,5.42
2152,4,152.0,359,Child Care,1970-01-01 06:59:00,2.25
2153,5,103.0,359,Adult Care,1970-01-01 06:59:00,1.52
2154,6,3562.0,360,Work and Education,1970-01-01 07:00:00,52.71
2155,10,1842.0,360,Leisure,1970-01-01 07:00:00,27.26
2156,3,736.0,360,Housework,1970-01-01 07:00:00,10.89
2157,11,364.0,360,Travel and Other,1970-01-01 07:00:00,5.39
2158,4,152.0,360,Child Care,1970-01-01 07:00:00,2.25
2159,5,102.0,360,Adult Care,1970-01-01 07:00:00,1.51
2160,6,3366.0,361,Work and Education,1970-01-01 07:01:00,49.81
2161,10,1900.0,361,Leisure,1970-01-01 07:01:00,28.11
2162,3,745.0,361,Housework,1970-01-01 07:01:00,11.02
2163,11,479.0,361,Travel and Other,1970-01-01 07:01:00,7.09
2164,4,162.0,361,Child Care,1970-01-01 07:01:00,2.4
2165,5,106.0,361,Adult Care,1970-01-01 07:01:00,1.57
2166,6,3368.0,362,Work and Education,1970-01-01 07:02:00,49.84
2167,10,1901.0,362,Leisure,1970-01-01 07:02:00,28.13
2168,3,747.0,362,Housework,1970-01-01 07:02:00,11.05
2169,11,474.0,362,Travel and Other,1970-01-01 07:02:00,7.01
2170,4,161.0,362,Child Care,1970-01-01 07:02:00,2.38
2171,5,107.0,362,Adult Care,1970-01-01 07:02:00,1.58
2172,6,3368.0,363,Work and Education,1970-01-01 07:03:00,49.84
2173,10,1905.0,363,Leisure,1970-01-01 07:03:00,28.19
2174,3,745.0,363,Housework,1970-01-01 07:03:00,11.02
2175,11,474.0,363,Travel and Other,1970-01-01 07:03:00,7.01
2176,4,159.0,363,Child Care,1970-01-01 07:03:00,2.35
2177,5,107.0,363,Adult Care,1970-01-01 07:03:00,1.58
2178,6,3368.0,364,Work and Education,1970-01-01 07:04:00,49.84
2179,10,1905.0,364,Leisure,1970-01-01 07:04:00,28.19
2180,3,752.0,364,Housework,1970-01-01 07:04:00,11.13
2181,11,468.0,364,Travel and Other,1970-01-01 07:04:00,6.93
2182,4,160.0,364,Child Care,1970-01-01 07:04:00,2.37
2183,5,105.0,364,Adult Care,1970-01-01 07:04:00,1.55
2184,6,3369.0,365,Work and Education,1970-01-01 07:05:00,49.85
2185,10,1907.0,365,Leisure,1970-01-01 07:05:00,28.22
2186,3,754.0,365,Housework,1970-01-01 07:05:00,11.16
2187,11,461.0,365,Travel and Other,1970-01-01 07:05:00,6.82
2188,4,161.0,365,Child Care,1970-01-01 07:05:00,2.38
2189,5,106.0,365,Adult Care,1970-01-01 07:05:00,1.57
2190,6,3388.0,366,Work and Education,1970-01-01 07:06:00,50.13
2191,10,1914.0,366,Leisure,1970-01-01 07:06:00,28.32
2192,3,758.0,366,Housework,1970-01-01 07:06:00,11.22
2193,11,430.0,366,Travel and Other,1970-01-01 07:06:00,6.36
2194,4,161.0,366,Child Care,1970-01-01 07:06:00,2.38
2195,5,107.0,366,Adult Care,1970-01-01 07:06:00,1.58
2196,6,3391.0,367,Work and Education,1970-01-01 07:07:00,50.18
2197,10,1913.0,367,Leisure,1970-01-01 07:07:00,28.31
2198,3,758.0,367,Housework,1970-01-01 07:07:00,11.22
