,index,count,timeStamp,activity,time,perc
6669,3,1862.0,1112,Housework,1970-01-01 19:32:00,2.52
6670,4,972.0,1112,Child Care,1970-01-01 19:32:00,1.32
6671,5,134.0,1112,Adult Care,1970-01-01 19:32:00,0.18
6672,10,64690.0,1113,Leisure,1970-01-01 19:33:00,87.71
6673,6,3902.0,1113,Work and Education,1970-01-01 19:33:00,5.29
6674,11,2211.0,1113,Travel and Other,1970-01-01 19:33:00,3.0
6675,3,1865.0,1113,Housework,1970-01-01 19:33:00,2.53
6676,4,961.0,1113,Child Care,1970-01-01 19:33:00,1.3
6677,5,129.0,1113,Adult Care,1970-01-01 19:33:00,0.17
6678,10,64715.0,1114,Leisure,1970-01-01 19:34:00,87.74
6679,6,3904.0,1114,Work and Education,1970-01-01 19:34:00,5.29
6680,11,2193.0,1114,Travel and Other,1970-01-01 19:34:00,2.97
6681,3,1862.0,1114,Housework,1970-01-01 19:34:00,2.52
6682,4,959.0,1114,Child Care,1970-01-01 19:34:00,1.3
6683,5,125.0,1114,Adult Care,1970-01-01 19:34:00,0.17
6684,10,64735.0,1115,Leisure,1970-01-01 19:35:00,87.77
6685,6,3904.0,1115,Work and Education,1970-01-01 19:35:00,5.29
6686,11,2182.0,1115,Travel and Other,1970-01-01 19:35:00,2.96
6687,3,1855.0,1115,Housework,1970-01-01 19:35:00,2.51
6688,4,958.0,1115,Child Care,1970-01-01 19:35:00,1.3
6689,5,124.0,1115,Adult Care,1970-01-01 19:35:00,0.17
6690,10,64981.0,1116,Leisure,1970-01-01 19:36:00,88.1
6691,6,3911.0,1116,Work and Education,1970-01-01 19:36:00,5.3
6692,11,2047.0,1116,Travel and Other,1970-01-01 19:36:00,2.78
6693,3,1798.0,1116,Housework,1970-01-01 19:36:00,2.44
6694,4,901.0,1116,Child Care,1970-01-01 19:36:00,1.22
6695,5,120.0,1116,Adult Care,1970-01-01 19:36:00,0.16
6696,10,65009.0,1117,Leisure,1970-01-01 19:37:00,88.14
6697,6,3905.0,1117,Work and Education,1970-01-01 19:37:00,5.29
6698,11,2024.0,1117,Travel and Other,1970-01-01 19:37:00,2.74
6699,3,1798.0,1117,Housework,1970-01-01 19:37:00,2.44
6700,4,903.0,1117,Child Care,1970-01-01 19:37:00,1.22
6701,5,119.0,1117,Adult Care,1970-01-01 19:37:00,0.16
6702,10,65033.0,1118,Leisure,1970-01-01 19:38:00,88.17
6703,6,3907.0,1118,Work and Education,1970-01-01 19:38:00,5.3
6704,11,2022.0,1118,Travel and Other,1970-01-01 19:38:00,2.74
6705,3,1774.0,1118,Housework,1970-01-01 19:38:00,2.41
6706,4,906.0,1118,Child Care,1970-01-01 19:38:00,1.23
6707,5,116.0,1118,Adult Care,1970-01-01 19:38:00,0.16
6708,10,65049.0,1119,Leisure,1970-01-01 19:39:00,88.19
6709,6,3906.0,1119,Work and Education,1970-01-01 19:39:00,5.3
6710,11,2018.0,1119,Travel and Other,1970-01-01 19:39:00,2.74
6711,3,1769.0,1119,Housework,1970-01-01 19:39:00,2.4
6712,4,898.0,1119,Child Care,1970-01-01 19:39:00,1.22
6713,5,118.0,1119,Adult Care,1970-01-01 19:39:00,0.16
6714,10,65053.0,1120,Leisure,1970-01-01 19:40:00,88.2
6715,6,3906.0,1120,Work and Education,1970-01-01 19:40:00,5.3
6716,11,2019.0,1120,Travel and Other,1970-01-01 19:40:00,2.74
6717,3,1767.0,1120,Housework,1970-01-01 19:40:00,2.4
6718,4,896.0,1120,Child Care,1970-01-01 19:40:00,1.21
6719,5,117.0,1120,Adult Care,1970-01-01 19:40:00,0.16
6720,10,65321.0,1121,Leisure,1970-01-01 19:41:00,88.56
6721,6,3890.0,1121,Work and Education,1970-01-01 19:41:00,5.27
6722,11,1877.0,1121,Travel and Other,1970-01-01 19:41:00,2.54
6723,3,1722.0,1121,Housework,1970-01-01 19:41:00,2.33
6724,4,828.0,1121,Child Care,1970-01-01 19:41:00,1.12
6725,5,120.0,1121,Adult Care,1970-01-01 19:41:00,0.16
6726,10,65320.0,1122,Leisure,1970-01-01 19:42:00,88.56
6727,6,3890.0,1122,Work and Education,1970-01-01 19:42:00,5.27
6728,11,1887.0,1122,Travel and Other,1970-01-01 19:42:00,2.56
6729,3,1720.0,1122,Housework,1970-01-01 19:42:00,2.33
6730,4,825.0,1122,Child Care,1970-01-01 19:42:00,1.12
6731,5,116.0,1122,Adult Care,1970-01-01 19:42:00,0.16
6732,10,65345.0,1123,Leisure,1970-01-01 19:43:00,88.59
6733,6,3894.0,1123,Work and Education,1970-01-01 19:43:00,5.28
6734,11,1876.0,1123,Travel and Other,1970-01-01 19:43:00,2.54
6735,3,1714.0,1123,Housework,1970-01-01 19:43:00,2.32
6736,4,817.0,1123,Child Care,1970-01-01 19:43:00,1.11
6737,5,112.0,1123,Adult Care,1970-01-01 19:43:00,0.15
6738,10,65361.0,1124,Leisure,1970-01-01 19:44:00,88.62
6739,6,3895.0,1124,Work and Education,1970-01-01 19:44:00,5.28
6740,11,1869.0,1124,Travel and Other,1970-01-01 19:44:00,2.53
6741,3,1707.0,1124,Housework,1970-01-01 19:44:00,2.31
6742,4,815.0,1124,Child Care,1970-01-01 19:44:00,1.1
6743,5,111.0,1124,Adult Care,1970-01-01 19:44:00,0.15
6744,10,65385.0,1125,Leisure,1970-01-01 19:45:00,88.65
6745,6,3895.0,1125,Work and Education,1970-01-01 19:45:00,5.28
6746,11,1858.0,1125,Travel and Other,1970-01-01 19:45:00,2.52
6747,3,1700.0,1125,Housework,1970-01-01 19:45:00,2.3
6748,4,809.0,1125,Child Care,1970-01-01 19:45:00,1.1
6749,5,111.0,1125,Adult Care,1970-01-01 19:45:00,0.15
6750,10,65659.0,1126,Leisure,1970-01-01 19:46:00,89.02
6751,6,3874.0,1126,Work and Education,1970-01-01 19:46:00,5.25
6752,11,1715.0,1126,Travel and Other,1970-01-01 19:46:00,2.33
6753,3,1623.0,1126,Housework,1970-01-01 19:46:00,2.2
6754,4,767.0,1126,Child Care,1970-01-01 19:46:00,1.04
6755,5,120.0,1126,Adult Care,1970-01-01 19:46:00,0.16
6756,10,65681.0,1127,Leisure,1970-01-01 19:47:00,89.05
6757,6,3872.0,1127,Work and Education,1970-01-01 19:47:00,5.25
6758,11,1715.0,1127,Travel and Other,1970-01-01 19:47:00,2.33
6759,3,1620.0,1127,Housework,1970-01-01 19:47:00,2.2
6760,4,756.0,1127,Child Care,1970-01-01 19:47:00,1.02
6761,5,114.0,1127,Adult Care,1970-01-01 19:47:00,0.15
6762,10,65716.0,1128,Leisure,1970-01-01 19:48:00,89.1
6763,6,3867.0,1128,Work and Education,1970-01-01 19:48:00,5.24
6764,11,1701.0,1128,Travel and Other,1970-01-01 19:48:00,2.31
6765,3,1614.0,1128,Housework,1970-01-01 19:48:00,2.19
6766,4,747.0,1128,Child Care,1970-01-01 19:48:00,1.01
6767,5,113.0,1128,Adult Care,1970-01-01 19:48:00,0.15
6768,10,65727.0,1129,Leisure,1970-01-01 19:49:00,89.11
6769,6,3866.0,1129,Work and Education,1970-01-01 19:49:00,5.24
6770,11,1696.0,1129,Travel and Other,1970-01-01 19:49:00,2.3
6771,3,1612.0,1129,Housework,1970-01-01 19:49:00,2.19
6772,4,745.0,1129,Child Care,1970-01-01 19:49:00,1.01
6773,5,112.0,1129,Adult Care,1970-01-01 19:49:00,0.15
6774,10,65742.0,1130,Leisure,1970-01-01 19:50:00,89.13
6775,6,3866.0,1130,Work and Education,1970-01-01 19:50:00,5.24
6776,11,1691.0,1130,Travel and Other,1970-01-01 19:50:00,2.29
6777,3,1604.0,1130,Housework,1970-01-01 19:50:00,2.17
6778,4,743.0,1130,Child Care,1970-01-01 19:50:00,1.01
6779,5,112.0,1130,Adult Care,1970-01-01 19:50:00,0.15
6780,10,65964.0,1131,Leisure,1970-01-01 19:51:00,89.43
6781,6,3859.0,1131,Work and Education,1970-01-01 19:51:00,5.23
6782,3,1563.0,1131,Housework,1970-01-01 19:51:00,2.12
6783,11,1546.0,1131,Travel and Other,1970-01-01 19:51:00,2.1
6784,4,697.0,1131,Child Care,1970-01-01 19:51:00,0.94
6785,5,129.0,1131,Adult Care,1970-01-01 19:51:00,0.17
6786,10,65974.0,1132,Leisure,1970-01-01 19:52:00,89.45
6787,6,3862.0,1132,Work and Education,1970-01-01 19:52:00,5.24
6788,3,1562.0,1132,Housework,1970-01-01 19:52:00,2.12
6789,11,1548.0,1132,Travel and Other,1970-01-01 19:52:00,2.1
6790,4,691.0,1132,Child Care,1970-01-01 19:52:00,0.94
6791,5,121.0,1132,Adult Care,1970-01-01 19:52:00,0.16
6792,10,65987.0,1133,Leisure,1970-01-01 19:53:00,89.46
6793,6,3865.0,1133,Work and Education,1970-01-01 19:53:00,5.24
6794,3,1556.0,1133,Housework,1970-01-01 19:53:00,2.11
6795,11,1541.0,1133,Travel and Other,1970-01-01 19:53:00,2.09
6796,4,689.0,1133,Child Care,1970-01-01 19:53:00,0.93
6797,5,120.0,1133,Adult Care,1970-01-01 19:53:00,0.16
6798,10,66000.0,1134,Leisure,1970-01-01 19:54:00,89.48
6799,6,3870.0,1134,Work and Education,1970-01-01 19:54:00,5.25
6800,3,1550.0,1134,Housework,1970-01-01 19:54:00,2.1
6801,11,1535.0,1134,Travel and Other,1970-01-01 19:54:00,2.08
6802,4,684.0,1134,Child Care,1970-01-01 19:54:00,0.93
6803,5,119.0,1134,Adult Care,1970-01-01 19:54:00,0.16
6804,10,66009.0,1135,Leisure,1970-01-01 19:55:00,89.49
6805,6,3870.0,1135,Work and Education,1970-01-01 19:55:00,5.25
6806,3,1547.0,1135,Housework,1970-01-01 19:55:00,2.1
6807,11,1533.0,1135,Travel and Other,1970-01-01 19:55:00,2.08
6808,4,680.0,1135,Child Care,1970-01-01 19:55:00,0.92
6809,5,119.0,1135,Adult Care,1970-01-01 19:55:00,0.16
6810,10,66175.0,1136,Leisure,1970-01-01 19:56:00,89.72
6811,6,3880.0,1136,Work and Education,1970-01-01 19:56:00,5.26
6812,3,1509.0,1136,Housework,1970-01-01 19:56:00,2.05
6813,11,1432.0,1136,Travel and Other,1970-01-01 19:56:00,1.94
6814,4,646.0,1136,Child Care,1970-01-01 19:56:00,0.88
6815,5,116.0,1136,Adult Care,1970-01-01 19:56:00,0.16
6816,10,66199.0,1137,Leisure,1970-01-01 19:57:00,89.75
6817,6,3881.0,1137,Work and Education,1970-01-01 19:57:00,5.26
6818,3,1502.0,1137,Housework,1970-01-01 19:57:00,2.04
6819,11,1423.0,1137,Travel and Other,1970-01-01 19:57:00,1.93
6820,4,638.0,1137,Child Care,1970-01-01 19:57:00,0.86
6821,5,115.0,1137,Adult Care,1970-01-01 19:57:00,0.16
6822,10,66208.0,1138,Leisure,1970-01-01 19:58:00,89.76
6823,6,3883.0,1138,Work and Education,1970-01-01 19:58:00,5.26
6824,3,1501.0,1138,Housework,1970-01-01 19:58:00,2.04
6825,11,1420.0,1138,Travel and Other,1970-01-01 19:58:00,1.93
6826,4,633.0,1138,Child Care,1970-01-01 19:58:00,0.86
6827,5,113.0,1138,Adult Care,1970-01-01 19:58:00,0.15
6828,10,66212.0,1139,Leisure,1970-01-01 19:59:00,89.77
6829,6,3885.0,1139,Work and Education,1970-01-01 19:59:00,5.27
6830,3,1499.0,1139,Housework,1970-01-01 19:59:00,2.03
6831,11,1417.0,1139,Travel and Other,1970-01-01 19:59:00,1.92
6832,4,634.0,1139,Child Care,1970-01-01 19:59:00,0.86
6833,5,111.0,1139,Adult Care,1970-01-01 19:59:00,0.15
6834,10,66216.0,1140,Leisure,1970-01-01 20:00:00,89.77
6835,6,3886.0,1140,Work and Education,1970-01-01 20:00:00,5.27
6836,3,1497.0,1140,Housework,1970-01-01 20:00:00,2.03
6837,11,1413.0,1140,Travel and Other,1970-01-01 20:00:00,1.92
6838,4,636.0,1140,Child Care,1970-01-01 20:00:00,0.86
6839,5,110.0,1140,Adult Care,1970-01-01 20:00:00,0.15
6840,10,66731.0,1141,Leisure,1970-01-01 20:01:00,90.47
6841,6,3258.0,1141,Work and Education,1970-01-01 20:01:00,4.42
6842,11,1774.0,1141,Travel and Other,1970-01-01 20:01:00,2.41
6843,3,1282.0,1141,Housework,1970-01-01 20:01:00,1.74
6844,4,598.0,1141,Child Care,1970-01-01 20:01:00,0.81
6845,5,115.0,1141,Adult Care,1970-01-01 20:01:00,0.16
6846,10,66784.0,1142,Leisure,1970-01-01 20:02:00,90.54
6847,6,3258.0,1142,Work and Education,1970-01-01 20:02:00,4.42
6848,11,1749.0,1142,Travel and Other,1970-01-01 20:02:00,2.37
6849,3,1261.0,1142,Housework,1970-01-01 20:02:00,1.71
6850,4,593.0,1142,Child Care,1970-01-01 20:02:00,0.8
6851,5,113.0,1142,Adult Care,1970-01-01 20:02:00,0.15
6852,10,66822.0,1143,Leisure,1970-01-01 20:03:00,90.6
6853,6,3257.0,1143,Work and Education,1970-01-01 20:03:00,4.42
6854,11,1731.0,1143,Travel and Other,1970-01-01 20:03:00,2.35
6855,3,1254.0,1143,Housework,1970-01-01 20:03:00,1.7
6856,4,583.0,1143,Child Care,1970-01-01 20:03:00,0.79
6857,5,111.0,1143,Adult Care,1970-01-01 20:03:00,0.15
6858,10,66837.0,1144,Leisure,1970-01-01 20:04:00,90.62
6859,6,3255.0,1144,Work and Education,1970-01-01 20:04:00,4.41
6860,11,1725.0,1144,Travel and Other,1970-01-01 20:04:00,2.34
6861,3,1250.0,1144,Housework,1970-01-01 20:04:00,1.69
6862,4,582.0,1144,Child Care,1970-01-01 20:04:00,0.79
6863,5,109.0,1144,Adult Care,1970-01-01 20:04:00,0.15
6864,10,66858.0,1145,Leisure,1970-01-01 20:05:00,90.65
6865,6,3255.0,1145,Work and Education,1970-01-01 20:05:00,4.41
6866,11,1711.0,1145,Travel and Other,1970-01-01 20:05:00,2.32
6867,3,1245.0,1145,Housework,1970-01-01 20:05:00,1.69
6868,4,579.0,1145,Child Care,1970-01-01 20:05:00,0.78
6869,5,110.0,1145,Adult Care,1970-01-01 20:05:00,0.15
6870,10,67101.0,1146,Leisure,1970-01-01 20:06:00,90.97
6871,6,3237.0,1146,Work and Education,1970-01-01 20:06:00,4.39
6872,11,1577.0,1146,Travel and Other,1970-01-01 20:06:00,2.14
6873,3,1194.0,1146,Housework,1970-01-01 20:06:00,1.62
6874,4,544.0,1146,Child Care,1970-01-01 20:06:00,0.74
6875,5,105.0,1146,Adult Care,1970-01-01 20:06:00,0.14
6876,10,67123.0,1147,Leisure,1970-01-01 20:07:00,91.0
6877,6,3237.0,1147,Work and Education,1970-01-01 20:07:00,4.39
6878,11,1569.0,1147,Travel and Other,1970-01-01 20:07:00,2.13
6879,3,1189.0,1147,Housework,1970-01-01 20:07:00,1.61
6880,4,536.0,1147,Child Care,1970-01-01 20:07:00,0.73
6881,5,104.0,1147,Adult Care,1970-01-01 20:07:00,0.14
6882,10,67144.0,1148,Leisure,1970-01-01 20:08:00,91.03
6883,6,3233.0,1148,Work and Education,1970-01-01 20:08:00,4.38
6884,11,1554.0,1148,Travel and Other,1970-01-01 20:08:00,2.11
6885,3,1188.0,1148,Housework,1970-01-01 20:08:00,1.61
6886,4,534.0,1148,Child Care,1970-01-01 20:08:00,0.72
6887,5,105.0,1148,Adult Care,1970-01-01 20:08:00,0.14
6888,10,67158.0,1149,Leisure,1970-01-01 20:09:00,91.05
6889,6,3230.0,1149,Work and Education,1970-01-01 20:09:00,4.38
6890,11,1541.0,1149,Travel and Other,1970-01-01 20:09:00,2.09
6891,3,1188.0,1149,Housework,1970-01-01 20:09:00,1.61
6892,4,536.0,1149,Child Care,1970-01-01 20:09:00,0.73
6893,5,105.0,1149,Adult Care,1970-01-01 20:09:00,0.14
6894,10,67167.0,1150,Leisure,1970-01-01 20:10:00,91.06
6895,6,3227.0,1150,Work and Education,1970-01-01 20:10:00,4.38
6896,11,1543.0,1150,Travel and Other,1970-01-01 20:10:00,2.09
6897,3,1186.0,1150,Housework,1970-01-01 20:10:00,1.61
6898,4,533.0,1150,Child Care,1970-01-01 20:10:00,0.72
6899,5,102.0,1150,Adult Care,1970-01-01 20:10:00,0.14
6900,10,67397.0,1151,Leisure,1970-01-01 20:11:00,91.38
6901,6,3213.0,1151,Work and Education,1970-01-01 20:11:00,4.36
6902,11,1391.0,1151,Travel and Other,1970-01-01 20:11:00,1.89
6903,3,1139.0,1151,Housework,1970-01-01 20:11:00,1.54
6904,4,514.0,1151,Child Care,1970-01-01 20:11:00,0.7
6905,5,104.0,1151,Adult Care,1970-01-01 20:11:00,0.14
6906,10,67413.0,1152,Leisure,1970-01-01 20:12:00,91.4
6907,6,3213.0,1152,Work and Education,1970-01-01 20:12:00,4.36
6908,11,1386.0,1152,Travel and Other,1970-01-01 20:12:00,1.88
6909,3,1137.0,1152,Housework,1970-01-01 20:12:00,1.54
6910,4,511.0,1152,Child Care,1970-01-01 20:12:00,0.69
6911,5,98.0,1152,Adult Care,1970-01-01 20:12:00,0.13
6912,10,67427.0,1153,Leisure,1970-01-01 20:13:00,91.42
6913,6,3214.0,1153,Work and Education,1970-01-01 20:13:00,4.36
6914,11,1379.0,1153,Travel and Other,1970-01-01 20:13:00,1.87
6915,3,1132.0,1153,Housework,1970-01-01 20:13:00,1.53
6916,4,509.0,1153,Child Care,1970-01-01 20:13:00,0.69
6917,5,97.0,1153,Adult Care,1970-01-01 20:13:00,0.13
6918,10,67436.0,1154,Leisure,1970-01-01 20:14:00,91.43
6919,6,3213.0,1154,Work and Education,1970-01-01 20:14:00,4.36
6920,11,1374.0,1154,Travel and Other,1970-01-01 20:14:00,1.86
6921,3,1132.0,1154,Housework,1970-01-01 20:14:00,1.53
6922,4,508.0,1154,Child Care,1970-01-01 20:14:00,0.69
6923,5,95.0,1154,Adult Care,1970-01-01 20:14:00,0.13
6924,10,67446.0,1155,Leisure,1970-01-01 20:15:00,91.44
6925,6,3211.0,1155,Work and Education,1970-01-01 20:15:00,4.35
6926,11,1370.0,1155,Travel and Other,1970-01-01 20:15:00,1.86
6927,3,1128.0,1155,Housework,1970-01-01 20:15:00,1.53
6928,4,508.0,1155,Child Care,1970-01-01 20:15:00,0.69
6929,5,95.0,1155,Adult Care,1970-01-01 20:15:00,0.13
6930,10,67666.0,1156,Leisure,1970-01-01 20:16:00,91.74
6931,6,3161.0,1156,Work and Education,1970-01-01 20:16:00,4.29
6932,11,1278.0,1156,Travel and Other,1970-01-01 20:16:00,1.73
6933,3,1096.0,1156,Housework,1970-01-01 20:16:00,1.49
6934,4,471.0,1156,Child Care,1970-01-01 20:16:00,0.64
6935,5,86.0,1156,Adult Care,1970-01-01 20:16:00,0.12
6936,10,67677.0,1157,Leisure,1970-01-01 20:17:00,91.76
6937,6,3159.0,1157,Work and Education,1970-01-01 20:17:00,4.28
6938,11,1281.0,1157,Travel and Other,1970-01-01 20:17:00,1.74
6939,3,1090.0,1157,Housework,1970-01-01 20:17:00,1.48
6940,4,468.0,1157,Child Care,1970-01-01 20:17:00,0.63
6941,5,83.0,1157,Adult Care,1970-01-01 20:17:00,0.11
6942,10,67702.0,1158,Leisure,1970-01-01 20:18:00,91.79
6943,6,3155.0,1158,Work and Education,1970-01-01 20:18:00,4.28
6944,11,1280.0,1158,Travel and Other,1970-01-01 20:18:00,1.74
6945,3,1082.0,1158,Housework,1970-01-01 20:18:00,1.47
6946,4,459.0,1158,Child Care,1970-01-01 20:18:00,0.62
6947,5,80.0,1158,Adult Care,1970-01-01 20:18:00,0.11
6948,10,67714.0,1159,Leisure,1970-01-01 20:19:00,91.81
6949,6,3155.0,1159,Work and Education,1970-01-01 20:19:00,4.28
6950,11,1281.0,1159,Travel and Other,1970-01-01 20:19:00,1.74
6951,3,1076.0,1159,Housework,1970-01-01 20:19:00,1.46
6952,4,452.0,1159,Child Care,1970-01-01 20:19:00,0.61
6953,5,80.0,1159,Adult Care,1970-01-01 20:19:00,0.11
6954,10,67715.0,1160,Leisure,1970-01-01 20:20:00,91.81
6955,6,3152.0,1160,Work and Education,1970-01-01 20:20:00,4.27
6956,11,1282.0,1160,Travel and Other,1970-01-01 20:20:00,1.74
6957,3,1073.0,1160,Housework,1970-01-01 20:20:00,1.45
6958,4,455.0,1160,Child Care,1970-01-01 20:20:00,0.62
6959,5,81.0,1160,Adult Care,1970-01-01 20:20:00,0.11
6960,10,67883.0,1161,Leisure,1970-01-01 20:21:00,92.03
6961,6,3155.0,1161,Work and Education,1970-01-01 20:21:00,4.28
6962,11,1176.0,1161,Travel and Other,1970-01-01 20:21:00,1.59
6963,3,1036.0,1161,Housework,1970-01-01 20:21:00,1.4
6964,4,431.0,1161,Child Care,1970-01-01 20:21:00,0.58
6965,5,77.0,1161,Adult Care,1970-01-01 20:21:00,0.1
6966,10,67898.0,1162,Leisure,1970-01-01 20:22:00,92.06
6967,6,3152.0,1162,Work and Education,1970-01-01 20:22:00,4.27
6968,11,1172.0,1162,Travel and Other,1970-01-01 20:22:00,1.59
6969,3,1031.0,1162,Housework,1970-01-01 20:22:00,1.4
6970,4,428.0,1162,Child Care,1970-01-01 20:22:00,0.58
6971,5,77.0,1162,Adult Care,1970-01-01 20:22:00,0.1
6972,10,67919.0,1163,Leisure,1970-01-01 20:23:00,92.08
6973,6,3152.0,1163,Work and Education,1970-01-01 20:23:00,4.27
6974,11,1152.0,1163,Travel and Other,1970-01-01 20:23:00,1.56
6975,3,1036.0,1163,Housework,1970-01-01 20:23:00,1.4
6976,4,424.0,1163,Child Care,1970-01-01 20:23:00,0.57
6977,5,75.0,1163,Adult Care,1970-01-01 20:23:00,0.1
6978,10,67924.0,1164,Leisure,1970-01-01 20:24:00,92.09
6979,6,3148.0,1164,Work and Education,1970-01-01 20:24:00,4.27
6980,11,1151.0,1164,Travel and Other,1970-01-01 20:24:00,1.56
6981,3,1033.0,1164,Housework,1970-01-01 20:24:00,1.4
6982,4,427.0,1164,Child Care,1970-01-01 20:24:00,0.58
6983,5,75.0,1164,Adult Care,1970-01-01 20:24:00,0.1
6984,10,67928.0,1165,Leisure,1970-01-01 20:25:00,92.1
6985,6,3148.0,1165,Work and Education,1970-01-01 20:25:00,4.27
6986,11,1149.0,1165,Travel and Other,1970-01-01 20:25:00,1.56
6987,3,1030.0,1165,Housework,1970-01-01 20:25:00,1.4
6988,4,429.0,1165,Child Care,1970-01-01 20:25:00,0.58
6989,5,74.0,1165,Adult Care,1970-01-01 20:25:00,0.1
6990,10,68057.0,1166,Leisure,1970-01-01 20:26:00,92.27
6991,6,3147.0,1166,Work and Education,1970-01-01 20:26:00,4.27
6992,11,1087.0,1166,Travel and Other,1970-01-01 20:26:00,1.47
6993,3,985.0,1166,Housework,1970-01-01 20:26:00,1.34
6994,4,407.0,1166,Child Care,1970-01-01 20:26:00,0.55
6995,5,75.0,1166,Adult Care,1970-01-01 20:26:00,0.1
6996,10,68065.0,1167,Leisure,1970-01-01 20:27:00,92.28
6997,6,3149.0,1167,Work and Education,1970-01-01 20:27:00,4.27
6998,11,1080.0,1167,Travel and Other,1970-01-01 20:27:00,1.46
6999,3,982.0,1167,Housework,1970-01-01 20:27:00,1.33
7000,4,408.0,1167,Child Care,1970-01-01 20:27:00,0.55
7001,5,74.0,1167,Adult Care,1970-01-01 20:27:00,0.1
7002,10,68071.0,1168,Leisure,1970-01-01 20:28:00,92.29
7003,6,3148.0,1168,Work and Education,1970-01-01 20:28:00,4.27
7004,11,1078.0,1168,Travel and Other,1970-01-01 20:28:00,1.46
7005,3,981.0,1168,Housework,1970-01-01 20:28:00,1.33
7006,4,406.0,1168,Child Care,1970-01-01 20:28:00,0.55
7007,5,74.0,1168,Adult Care,1970-01-01 20:28:00,0.1
7008,10,68078.0,1169,Leisure,1970-01-01 20:29:00,92.3
7009,6,3145.0,1169,Work and Education,1970-01-01 20:29:00,4.26
7010,11,1075.0,1169,Travel and Other,1970-01-01 20:29:00,1.46
7011,3,981.0,1169,Housework,1970-01-01 20:29:00,1.33
7012,4,405.0,1169,Child Care,1970-01-01 20:29:00,0.55
7013,5,74.0,1169,Adult Care,1970-01-01 20:29:00,0.1
7014,10,68088.0,1170,Leisure,1970-01-01 20:30:00,92.31
7015,6,3145.0,1170,Work and Education,1970-01-01 20:30:00,4.26
7016,11,1064.0,1170,Travel and Other,1970-01-01 20:30:00,1.44
7017,3,984.0,1170,Housework,1970-01-01 20:30:00,1.33
7018,4,402.0,1170,Child Care,1970-01-01 20:30:00,0.55
7019,5,75.0,1170,Adult Care,1970-01-01 20:30:00,0.1
7020,10,68423.0,1171,Leisure,1970-01-01 20:31:00,92.77
7021,6,2777.0,1171,Work and Education,1970-01-01 20:31:00,3.77
7022,11,1234.0,1171,Travel and Other,1970-01-01 20:31:00,1.67
7023,3,851.0,1171,Housework,1970-01-01 20:31:00,1.15
7024,4,384.0,1171,Child Care,1970-01-01 20:31:00,0.52
7025,5,89.0,1171,Adult Care,1970-01-01 20:31:00,0.12
7026,10,68446.0,1172,Leisure,1970-01-01 20:32:00,92.8
7027,6,2772.0,1172,Work and Education,1970-01-01 20:32:00,3.76
7028,11,1232.0,1172,Travel and Other,1970-01-01 20:32:00,1.67
7029,3,846.0,1172,Housework,1970-01-01 20:32:00,1.15
7030,4,378.0,1172,Child Care,1970-01-01 20:32:00,0.51
7031,5,84.0,1172,Adult Care,1970-01-01 20:32:00,0.11
7032,10,68489.0,1173,Leisure,1970-01-01 20:33:00,92.86
7033,6,2772.0,1173,Work and Education,1970-01-01 20:33:00,3.76
7034,11,1208.0,1173,Travel and Other,1970-01-01 20:33:00,1.64
7035,3,829.0,1173,Housework,1970-01-01 20:33:00,1.12
7036,4,375.0,1173,Child Care,1970-01-01 20:33:00,0.51
7037,5,85.0,1173,Adult Care,1970-01-01 20:33:00,0.12
7038,10,68506.0,1174,Leisure,1970-01-01 20:34:00,92.88
7039,6,2772.0,1174,Work and Education,1970-01-01 20:34:00,3.76
7040,11,1195.0,1174,Travel and Other,1970-01-01 20:34:00,1.62
7041,3,824.0,1174,Housework,1970-01-01 20:34:00,1.12
7042,4,376.0,1174,Child Care,1970-01-01 20:34:00,0.51
7043,5,85.0,1174,Adult Care,1970-01-01 20:34:00,0.12
7044,10,68514.0,1175,Leisure,1970-01-01 20:35:00,92.89
7045,6,2772.0,1175,Work and Education,1970-01-01 20:35:00,3.76
7046,11,1190.0,1175,Travel and Other,1970-01-01 20:35:00,1.61
7047,3,822.0,1175,Housework,1970-01-01 20:35:00,1.11
7048,4,379.0,1175,Child Care,1970-01-01 20:35:00,0.51
7049,5,81.0,1175,Adult Care,1970-01-01 20:35:00,0.11
7050,10,68640.0,1176,Leisure,1970-01-01 20:36:00,93.06
7051,6,2769.0,1176,Work and Education,1970-01-01 20:36:00,3.75
7052,11,1108.0,1176,Travel and Other,1970-01-01 20:36:00,1.5
7053,3,806.0,1176,Housework,1970-01-01 20:36:00,1.09
7054,4,357.0,1176,Child Care,1970-01-01 20:36:00,0.48
7055,5,78.0,1176,Adult Care,1970-01-01 20:36:00,0.11
7056,10,68656.0,1177,Leisure,1970-01-01 20:37:00,93.08
7057,6,2768.0,1177,Work and Education,1970-01-01 20:37:00,3.75
7058,11,1101.0,1177,Travel and Other,1970-01-01 20:37:00,1.49
7059,3,799.0,1177,Housework,1970-01-01 20:37:00,1.08
7060,4,355.0,1177,Child Care,1970-01-01 20:37:00,0.48
7061,5,79.0,1177,Adult Care,1970-01-01 20:37:00,0.11
7062,10,68674.0,1178,Leisure,1970-01-01 20:38:00,93.11
7063,6,2770.0,1178,Work and Education,1970-01-01 20:38:00,3.76
7064,11,1094.0,1178,Travel and Other,1970-01-01 20:38:00,1.48
7065,3,795.0,1178,Housework,1970-01-01 20:38:00,1.08
7066,4,347.0,1178,Child Care,1970-01-01 20:38:00,0.47
